product_id,spec_name,spec_value
P000065,hãng_sản_xuất,Transcend
P000065,kết_nối,USB Type-C
P000065,loại_ổ_cứng,SSD
P000065,tốc_độ_đọc,2000 MB/s
P000065,hỗ_trợ_hệ_điều_hành,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android
P000065,dung_lượng_ổ_cứng,2TB
P000065,tính_năng_khác,3D NAND flashTruyền dữ liệu cực nhanh lên đến 20GbpsTương thích với các mẫu iPhone hỗ trợ MagSafeQuản lý dữ liệu với Transcend EliteThiết kế theo tiêu chuẩn MIL-STD-810G
P000065,tốc_độ_ghi,2000 MB/s
P000066,loại_case,Mid Tower
P000066,hỗ_trợ_quạt,Trên cùng: 120mm x2 Mặt trước: 120mm x3 (Bên trong) Vỏ bọc PSU: 120mm x2 Mặt sau: 120mm x1
P000066,số_khe_cắm_pci,4 khe tiêu chuẩn
P000066,kích_thước,386 x 200 x 411 mm
P000066,hãng_sản_xuất,XIGMATEK
P000067,kích_thước,ATX
P000067,hãng_sản_xuất,ASUS
P000067,chipset,Intel
P000067,socket,LGA1851RL-ILM
P000067,khe_ram_tối_đa,4
P000067,kiểu_ram_hỗ_trợ,DDR5
P000067,dung_lượng_ram_tối_đa,256GB
P000067,số_cổng_usb,Phía sau (8 cổng):1 x Thunderbolt™ 41 x USB-C 20Gbps3 x USB-A 10Gbps3 x USB-A 5GbpsPhía trước (7 cổng):1 x USB 20Gbps1 x USB 5Gbps (hỗ trợ thêm 2 cổng USB 5Gbps)2 x USB 2.0
P000067,lan,1 x Realtek 2.5Gb Ethernet
P000067,âm_thanh,"Chip âm thanh Realtek ALC1220P 7.1 HD AudioTấm chắn âm thanh.Cổng quang S/PDIF phía sau.Tụ âm thanh cao cấp.Lớp PCB âm thanh chuyên dụng.Vỏ bảo vệ âm thanh.Mạch chống nhiễu ""de-pop"" độc đáo."
P000068,loại_case,Mid Tower
P000068,hỗ_trợ_quạt,Nóc: 120mm x 3 (tuỳ chọn) Sau: 120mm fan x 1 (tùy chọn) Mặt MB: 120mm fan x 3 (tùy chọn)
P000068,số_khe_cắm_pci,7 khe cắm
P000068,kích_thước,430 x 238 x 495mm
P000068,hãng_sản_xuất,XIGMATEK
P000069,hãng_sản_xuất,AMD
P000069,chipset,AMD
P000069,socket,AM4
P000069,dòng_sản_phẩm,AMD Athlon
P000069,thế_hệ_cpu,AMD Ryzen thế hệ thứ 3
P000069,số_nhân,2
P000069,số_luồng,4
P000069,tốc_độ_xử_lý,3.5 GHz
P000069,cache,L1: 192 KBL2: 1 MBL3: 4 MB
P000069,chip_đồ_họa,Radeon™ Vega 3 Graphics
P000069,điện_năng_tiêu_thụ,35W
P000069,tiến_trình_sản_xuất,14nm
P000070,hãng_sản_xuất,Intel
P000070,chipset,Intel
P000070,socket,LGA 1700
P000070,dòng_sản_phẩm,Core i5
P000070,thế_hệ_cpu,Intel thế hệ 14
P000070,số_nhân,14
P000070,số_luồng,20
P000070,tốc_độ_xử_lý,3.5 - 5.3GHz
P000070,cache,L1: 24 MBL2: 20 MB
P000070,phiên_bản_pci_express,5.0 và 4.0
P000070,chip_đồ_họa,Intel® UHD 770
P000070,điện_năng_tiêu_thụ,125W (Tối đa 181W)
P000070,công_nghệ_hỗ_trợ,Intel® Turbo Boost 2.0Hỗ trợ OpenGL 4.5
P000071,hãng_sản_xuất,XIGMATEK
P000071,loại_tản_nhiệt,Tản nhiệt khí
P000071,số_vòng_quay_của_quạt,800-1800±10% vòng/phút
P000071,độ_ồn_(dba),≦ 28dBA
P000071,tuổi_thọ_quạt,40000 giờ
P000072,hãng_sản_xuất,MSI
P000072,chipset,NVIDIA
P000072,dung_lượng,16GB
P000072,kiểu_bộ_nhớ,GDDR7
P000072,giao_diện_bộ_nhớ,128-bit
P000072,loại_gpu,NVIDIA GeForce RTX 5060 Ti
P000072,gpu_clock,Boost: 2602 MHzExtreme Performance: 2617 MHz
P000072,giao_tiếp_pci,PCI Express® Gen 5 x16
P000072,số_lượng_đơn_vị_xử_lí,4608 CUDA
P000072,tản_nhiệt,2 quạt
P000072,đầu_cấp_nguồn,8-pin x 1
P000072,nguồn_đề_xuất,600W
P000073,hãng_sản_xuất,Sandisk
P000073,kết_nối,USB-C (USB 3.2 Gen2)
P000073,loại_ổ_cứng,SSD
P000073,tốc_độ_đọc,1050 MB/s
P000073,hỗ_trợ_hệ_điều_hành,Windows 10 trở lênMacOS
P000073,dung_lượng_ổ_cứng,1TB
P000073,tính_năng_khác,Chống nước IP65Bảo mật AES 256-bit Encryption
P000073,tốc_độ_ghi,1000 MB/s
P000074,hãng_sản_xuất,Corsair
P000074,loại_tản_nhiệt,Tản nhiệt nước
P000074,số_vòng_quay_của_quạt,550 - 2100 RPM ±10%
P000074,độ_ồn_(dba),5 - 34.1 dBA
P000074,chất_liệu_2,Vật liệu làm lạnh: ĐồngVật liệu tản nhiệt: Nhôm
P000075,hãng_sản_xuất,ADATA
P000075,kết_nối,USB 3.2 Gen2 (USB 10Gbps) (tương thích ngược với USB 2.0)
P000075,loại_ổ_cứng,SSD
P000075,tốc_độ_đọc,1050 MB/s
P000075,hỗ_trợ_hệ_điều_hành,Windows 10 / 11 MacOS 13 trở lên Linux Kernel 6 trở lên Android 13 trở lên
P000075,dung_lượng_ổ_cứng,500GB
P000075,tính_năng_khác,Ghi trực tiếp tệp hình ảnh Apple ProRes vào SSDTương thích với máy chơi game cầm tay
P000075,tốc_độ_ghi,1000 MB/s
P000076,loại_case,Mid Tower
P000076,hỗ_trợ_quạt,Cạnh: 120mm x 3 (lắp sẵn) Sau: 120mm fan x 1 (lắp sẵn) Nóc: 120mm fan x 3 (tùy chọn)
P000076,số_khe_cắm_pci,7
P000076,kích_thước,425 x 212 x 490 mm
P000076,hãng_sản_xuất,XIGMATEK
P000076,kết_nối,USB3.0 x 1 - USB2.0 x2 - Audio in/out x 1 (HD Audio)
P000076,chất_liệu_2,"Thép, 2 mặt kính cường lực (Hông trái + phải)"
P000077,kích_thước,ATX
P000077,hãng_sản_xuất,ASRock
P000077,chipset,Intel
P000077,socket,LGA 1700
P000077,khe_ram_tối_đa,4
P000077,kiểu_ram_hỗ_trợ,DDR4
P000077,dung_lượng_ram_tối_đa,192GB
P000077,lan,2.5 Gigabit LAN 10/100/1000/2500 Mb/s
P000077,âm_thanh,7.1 CH HD Audio (Realtek ALC897 Audio Codec)
P000078,hãng_sản_xuất,Intel
P000078,chipset,Intel
P000078,socket,LGA 1700
P000078,dòng_sản_phẩm,Core i7
P000078,thế_hệ_cpu,Intel thế hệ 14
P000078,số_nhân,20
P000078,số_luồng,28
P000078,tốc_độ_xử_lý,3.4 - 5.6 GHz
P000078,cache,L1: 33 MBL2: 28 MB
P000078,phiên_bản_pci_express,4.05.0
P000078,điện_năng_tiêu_thụ,125W (Tối đa 253 W)
P000078,công_nghệ_hỗ_trợ,Công Nghệ Intel® Turbo Boost Max 3.0Công nghệ Intel® Turbo Boost 2.0Intel® Thread DirectorCông Nghệ Intel® Speed ShiftTăng cường học sâu Intel® Deep Learning BoostIntel® 64Công nghệ Intel SpeedStep® nâng cao
P000079,hãng_sản_xuất,MSI
P000079,chipset,NVIDIA
P000079,dung_lượng,8GB
P000079,kiểu_bộ_nhớ,GDDR6
P000079,giao_diện_bộ_nhớ,128-bit
P000079,loại_gpu,NVIDIA GeForce RTX 4060
P000079,gpu_clock,2505 MHz (Boost: 2490 MHz)
P000079,giao_tiếp_pci,PCI Express 4.0 x 8
P000079,số_lượng_đơn_vị_xử_lí,3072 CUDA
P000079,tản_nhiệt,2 quạt
P000079,đầu_cấp_nguồn,8-pin x 1
P000079,nguồn_đề_xuất,550 W
P000080,hãng_sản_xuất,ADATA
P000080,loại_ổ_cứng,SSD
P000080,kết_nối_2,M2 PCIe
P000080,dung_lượng,256GB
P000080,tốc_độ_đọc,2400 MB/s
P000080,bộ_nhớ_đệm,Hỗ trợ Bộ Nhớ Đệm Chủ (HMB)
P000081,hãng_sản_xuất,Transcend
P000081,kết_nối,USB-C 3.1 Gen 1 (USB 5Gbps)
P000081,loại_ổ_cứng,HDD
P000081,hỗ_trợ_hệ_điều_hành,Microsoft Windows 7 trở lên macOS 10.10 trở lên
P000081,dung_lượng_ổ_cứng,4TB
P000081,chất_liệu,Vỏ cao su
P000081,tính_năng_khác,Phần mềm Transcend EliteChức năng khóa đĩa và bảo mật độc quyềnSao lưu tự động một chạmChống sốc vượt qua bài kiểm tra thả rơi quân sự MIL-STD-810G của Hoa Kỳ
P000082,hãng_sản_xuất,Sandisk
P000082,kết_nối,USB-C (USB 3.2 Gen 2)
P000082,loại_ổ_cứng,SSD
P000082,hỗ_trợ_hệ_điều_hành,Windows 10+ macOS 14 trở lên iOS/iPadOS 17+ Android 14+ Lưu ý: Định dạng bằng exFAT để tương thích
P000082,dung_lượng_ổ_cứng,1TB
P000082,chất_liệu,Vỏ silicon
P000082,tính_năng_khác,Hỗ trợ quay video ở định dạng Apple ProRes 4k/60fps Khả năng chống nước và bụi IP65
P000083,kích_thước,M-ATX
P000083,hãng_sản_xuất,ASRock
P000083,chipset,Intel
P000083,socket,LGA 1700
P000083,khe_ram_tối_đa,2
P000083,kiểu_ram_hỗ_trợ,DDR4
P000083,dung_lượng_ram_tối_đa,64GB
P000083,số_cổng_usb,"4 x USB 3.2 Gen1 (2 sau, 2 trước)6 x USB 2.0 (4 sau, 2 trước)"
P000083,lan,Gigabit LAN 10/100/1000 Mb/s
P000083,âm_thanh,Âm thanh HD 7.1 CH (Bộ giải mã âm thanh Realtek ALC897)
P000084,hãng_sản_xuất,Intel
P000084,chipset,Intel
P000084,socket,FCLGA1700
P000084,dòng_sản_phẩm,Core i5
P000084,thế_hệ_cpu,Intel thế hệ 12
P000084,số_nhân,6
P000084,số_luồng,12
P000084,tốc_độ_xử_lý,2.50 GHz - 4.40 GHz
P000084,cache,18 MB Intel Smart CacheTổng Bộ nhớ đệm L2 7.5 MB
P000084,phiên_bản_pci_express,5.0 và 4.0
P000084,điện_năng_tiêu_thụ,65 W (Tối đa 117 W)
P000084,công_nghệ_hỗ_trợ,Công nghệ Intel® Turbo Boost 2.0Công Nghệ Intel® Speed ShiftTăng cường học sâu Intel® Deep Learning BoostIntel® 64Công nghệ Intel SpeedStep® nâng cao
P000085,hãng_sản_xuất,MSI
P000085,chipset,NVIDIA
P000085,dung_lượng,8GB
P000085,kiểu_bộ_nhớ,GDDR7
P000085,giao_diện_bộ_nhớ,128-bit
P000085,loại_gpu,NVIDIA GeForce RTX 5060
P000085,gpu_clock,Boost: 2527 MHzExtreme Performance: 2535 MHz
P000085,giao_tiếp_pci,PCI Express® Gen 5 x16
P000085,số_lượng_đơn_vị_xử_lí,3840 CUDA
P000085,tản_nhiệt,2 quạt
P000085,đầu_cấp_nguồn,8-pin x 1
P000085,nguồn_đề_xuất,550W
P000086,hãng_sản_xuất,Sandisk
P000086,kết_nối,USB-C (USB 3.2 Gen2)
P000086,loại_ổ_cứng,SSD
P000086,tốc_độ_đọc,1050 MB/s
P000086,hỗ_trợ_hệ_điều_hành,Windows 10/11MacOS Linux iOS/iPadOSAndroid
P000086,dung_lượng_ổ_cứng,2TB
P000086,tính_năng_khác,Bảo mật AES 256-bit EncryptionChống nước IP65
P000086,tốc_độ_ghi,1000 MB/s
P000087,hãng_sản_xuất,XIGMATEK
P000087,công_suất_nguồn,850W
P000087,quạt_làm_mát,1 x Ultra Silent 12cm Fan
P000087,tiêu_chuẩn_nguồn,80 Plus Bronze
P000088,hãng_sản_xuất,Transcend
P000088,kết_nối,USB Type-A / USB Type-C
P000088,loại_ổ_cứng,SSD
P000088,tốc_độ_đọc,1050 MB/s
P000088,hỗ_trợ_hệ_điều_hành,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android
P000088,dung_lượng_ổ_cứng,1TB
P000088,chất_liệu,Vỏ nhôm
P000088,tính_năng_khác,Bộ nhớ flash 3D NANDPhần mềm quản lý dữ liệu Transcend Elite Tiêu chuẩn mã hóa nâng cao (AES) 256 bit Chức năng ECC cung cấp độ ổn định cho việc lưu trữ dữ liệu
P000088,tốc_độ_ghi,950 MB/s
P000089,loại_case,Mid Tower
P000089,hỗ_trợ_quạt,Sau: 120mm fan x 1 (tùy chọn) Đáy: 120mm fan x 2 (tùy chọn) Mặt MB: 120mm fan x 2 (tùy chọn)
P000089,số_khe_cắm_pci,4
P000089,kích_thước,350 x 277 x 380 mm
P000089,hãng_sản_xuất,XIGMATEK
P000089,kết_nối,USB3.0 x 1 USB2.0 x2 Audio in/out x 1 (HD Audio)
P000090,hãng_sản_xuất,MSI
P000090,chipset,NVIDIA
P000090,dung_lượng,16GB
P000090,kiểu_bộ_nhớ,GDDR7
P000090,giao_diện_bộ_nhớ,128-bit
P000090,loại_gpu,NVIDIA GeForce RTX 5060 Ti
P000090,gpu_clock,Boost: 2602 MHzExtreme Performance: 2617 MHz
P000090,giao_tiếp_pci,PCI Express® Gen 5 x16
P000090,số_lượng_đơn_vị_xử_lí,4608 CUDA
P000090,tản_nhiệt,2 quạt
P000090,đầu_cấp_nguồn,8-pin x 1
P000090,nguồn_đề_xuất,600W
P000091,hãng_sản_xuất,Corsair
P000091,loại_tản_nhiệt,Tản nhiệt nước
P000091,số_vòng_quay_của_quạt,2100 RPM
P000091,độ_ồn_(dba),10 - 36 dBA
P000092,kích_thước,micro-ATX
P000092,hãng_sản_xuất,Gigabyte
P000092,chipset,Intel
P000092,socket,LGA 1851
P000092,khe_ram_tối_đa,2
P000092,kiểu_ram_hỗ_trợ,DDR5
P000092,dung_lượng_ram_tối_đa,128GB
P000092,số_cổng_usb,"Chipset: 6 x USB 3.2 Gen 1 (4 cổng ở mặt sau, 2 cổng có sẵn thông qua đầu cắm USB bên trong) 2 x USB 2.0/1.1 ở mặt sau Chipset + Hub USB 2.0: 4 x USB 2.0/1.1 có sẵn thông qua đầu cắm USB bên trong"
P000092,lan,Realtek GbE LAN chip (1 Gbps/100 Mbps/10 Mbps)
P000092,âm_thanh,Realtek Audio CODEC High Definition Audio 2/4/5.1/7.1-channel
P000093,hãng_sản_xuất,ASRock
P000093,công_suất_nguồn,650W
P000093,quạt_làm_mát,120 mm
P000093,tiêu_chuẩn_nguồn,80 Plus Bronze
P000094,hãng_sản_xuất,MSI
P000094,chipset,NVIDIA
P000094,dung_lượng,6GB
P000094,kiểu_bộ_nhớ,GDDR6
P000094,giao_diện_bộ_nhớ,96-bit
P000094,loại_gpu,NVIDIA GeForce RTX 3050
P000094,gpu_clock,1492 MHz
P000094,giao_tiếp_pci,PCI Express Gen 4 x16
P000094,số_lượng_đơn_vị_xử_lí,2304 CUDA
P000094,tản_nhiệt,2 quạt
P000094,nguồn_đề_xuất,300W
P000095,hãng_sản_xuất,Kingston
P000095,loại_ổ_cứng,SSD
P000095,kết_nối_2,M2 PCIe
P000095,dung_lượng,500GB
P000095,tốc_độ_đọc,5000 MB/s
P000095,tính_năng_khác,Nhiệt độ bảo quản -40°C~85°CNhiệt độ hoạt động 0°C~70°CMức rung khi không vận hành 20 G (10-1000 Hz)Tuổi thọ trung bình 2.000.000 giờ
P000096,hãng_sản_xuất,AMD
P000096,chipset,AMD
P000096,socket,AM4
P000096,dòng_sản_phẩm,Ryzen 3
P000096,thế_hệ_cpu,AMD Ryzen thế hệ thứ 3
P000096,số_nhân,4
P000096,số_luồng,4
P000096,tốc_độ_xử_lý,3.6 - 4.0 GHz
P000096,cache,L1: 384 KBL2: 2 MBL3: 4 MB
P000096,phiên_bản_pci_express,PCIe® 3.0 x8
P000096,chip_đồ_họa,Radeon™ RX Vega 8 Graphics
P000096,điện_năng_tiêu_thụ,65W
P000096,tiến_trình_sản_xuất,12nm FinFET
P000097,hãng_sản_xuất,ASUS
P000097,chipset,AMD
P000097,dung_lượng,4GB
P000097,kiểu_bộ_nhớ,GDDR6
P000097,giao_diện_bộ_nhớ,64-bit
P000097,loại_gpu,Radeon RX 6500 XT
P000097,gpu_clock,Chế độ OC: Lên tới 2820 MHz(Xung tăng cường)/ Lên tới 2670 MHz(Xung chơi game)Chế độ Chơi Game: Lên tới 2820 MHz(Xung tăng cường)/ Lên tới 2650MHz(Xung chơi game)
P000097,giao_tiếp_pci,PCI Express 4.0
P000097,số_lượng_đơn_vị_xử_lí,1024 CUDA
P000097,đầu_cấp_nguồn,1 x 6-pin
P000097,nguồn_đề_xuất,500W
P000098,hãng_sản_xuất,Kingston
P000098,dung_lượng,32GB
P000098,loại_ram,DDR5
P000098,bus_ram,5600MHz
P000098,hỗ_trợ,"DIMM (PC, Desktop)"
P000098,độ_trễ,CL40
P000098,điện_áp,1.25V
P000098,đèn_led,Không hỗ trợ LED
P000098,nhiệt_độ_hoạt_động,0°C ~ 85°C
P000099,hãng_sản_xuất,Sandisk
P000099,kết_nối,USB-C (USB 3.2 Gen 2)
P000099,loại_ổ_cứng,SSD
P000099,tốc_độ_đọc,1000 MB/s
P000099,hỗ_trợ_hệ_điều_hành,Windows 10+ macOS 14 trở lên Được định dạng bằng exFAT để tương thích
P000099,dung_lượng_ổ_cứng,4TB
P000100,hãng_sản_xuất,Seagate
P000100,kết_nối,"USB 3.0, USB Type C"
P000100,loại_ổ_cứng,HDD
P000100,hỗ_trợ_hệ_điều_hành,Windows 10Windows 8.1 Windows 8Windows 7 macOS
P000100,dung_lượng_ổ_cứng,2TB
P000100,chất_liệu,Vỏ được làm từ vải dệt
P000100,tính_năng_khác,Bảo vệ mật khẩu được mã hoá trong phần cứng
P000100,tiện_ích,"Dễ dàng lưu trữ, sắp xếp, chỉnh sửa và chia sẻ ảnhGiao diện dễ chỉnh sửa ảnh với Adobe creative cloudCung cấp nhiều phần mềm dễ sử dụngTính năng Backup Plus Ultra bảo mật dữ liệu cao"
P000101,hãng_sản_xuất,XIGMATEK
P000101,công_suất_nguồn,400W
P000101,quạt_làm_mát,120 mm (1)
P000102,hãng_sản_xuất,Transcend
P000102,kết_nối,USB Type-A / USB Type-C
P000102,loại_ổ_cứng,SSD
P000102,tốc_độ_đọc,1050 MB/s
P000102,hỗ_trợ_hệ_điều_hành,Microsoft Windows macOS iOS/iPadOS Linux ChromeOS Android
P000102,dung_lượng_ổ_cứng,1TB
P000102,chất_liệu,Vỏ nhôm
P000102,tính_năng_khác,Bộ nhớ flash 3D NANDHỗ trợ chức năng mật khẩu một lầnTiêu chuẩn mã hóa nâng cao (AES) 256 bit
P000102,tốc_độ_ghi,950 MB/s
P000103,hãng_sản_xuất,Kingston
P000103,dung_lượng,16GB
P000103,loại_ram,DDR5
P000103,bus_ram,5600MHz
P000103,hỗ_trợ,"DIMM (PC, Desktop)"
P000103,độ_trễ,CL40
P000103,điện_áp,1.25V
P000103,đèn_led,Không hỗ trợ LED
P000103,nhiệt_độ_hoạt_động,0°C ~ 85°C
P000104,hãng_sản_xuất,Sandisk
P000104,kết_nối,USB-C (USB 3.2 Gen2 x 2)
P000104,loại_ổ_cứng,SSD
P000104,tốc_độ_đọc,2000 MB/s
P000104,dung_lượng_ổ_cứng,4TB
P000104,tốc_độ_ghi,2000 MB/s
P000105,hãng_sản_xuất,Kingston
P000105,dung_lượng,64GB
P000105,loại_ram,DDR5
P000105,bus_ram,5600MHz
P000105,hỗ_trợ,"DIMM (PC, Desktop)"
P000105,độ_trễ,40-40-40
P000105,điện_áp,1.25V
P000105,đèn_led,Hỗ trợ LED
P000106,loại_case,Mid Tower
P000106,hỗ_trợ_quạt,Sau: 1 x 120 mmCạnh: 2 x 120 mmĐáy: 2 x 120 mmTrên: 2 x 120 mm / 2 x 140 mm
P000106,số_khe_cắm_pci,5
P000106,kích_thước,369 x 210 x 448 mm
P000106,hãng_sản_xuất,MSI
P000107,hãng_sản_xuất,Orico
P000107,tính_năng_khác,"Hỗ trợ ổ cứng M.2 NGFF SATA 2230, 2242, 2260, 2280Dung lượng hỗ trợ: Lên đến 4TBTốc độ truyền dữ liệu lên tới 10Gbps"
P000107,chất_liệu_2,Hợp kim nhôm + Tản nhiệt hợp kim nhôm tích hợp
P000107,cổng_giao_tiếp,Cổng vào: Type-CCổng ra: B-Key / B & M-Key
P000107,tiện_ích,Vào chế độ tự động ngủ sau 10 phút không hoạt động
P000108,loại_case,Mid Tower
P000108,hỗ_trợ_quạt,Trước: 120mm x 3 (lắp sẵn) Sau: 120mm fan x 1 (tùy chọn) Nóc: 120mm fan x 2 (tùy chọn)
P000108,số_khe_cắm_pci,7
P000108,kích_thước,395 x 212 x 487 mm
P000108,hãng_sản_xuất,XIGMATEK
P000108,kết_nối,USB3.0 x 1 - USB2.0 x2 - Audio in/out x 1 (HD Audio)
P000108,chất_liệu_2,"Thép, kính cường lực (Hông trái)"
P000109,kích_thước,M-ATX
P000109,hãng_sản_xuất,ASRock
P000109,chipset,Intel
P000109,socket,LGA 1700
P000109,khe_ram_tối_đa,4
P000109,kiểu_ram_hỗ_trợ,DDR4
P000109,dung_lượng_ram_tối_đa,128GB
P000109,số_cổng_usb,"2 USB 3.2 Gen1 Type-C (1 Phía sau, 1 Phía trước) 5 USB 3.2 Gen1 Type-A (3 Phía sau, 2 Phía trước) 6 USB 2.0 (2 Phía sau, 4 Phía trước)"
P000109,lan,802.11ax
P000109,âm_thanh,Realtek ALC897 Nahimic Audio
P000110,loại_case,Mid Tower
P000110,hỗ_trợ_quạt,Trước: 3 x 120 mm hoặc 3 x 140 mmTrên: 2 x 120 mm hoặc 2 x 140 mmSau: 1 x 120 mm
P000110,kích_thước,400 x 215 x 488 mm
P000110,hãng_sản_xuất,XIGMATEK
P000111,hãng_sản_xuất,Samsung Chính hãng
P000111,kết_nối,USB 3.2
P000111,loại_ổ_cứng,SSD
P000111,tốc_độ_đọc,1050 MB/s
P000111,hỗ_trợ_hệ_điều_hành,"Windows 8, Windows 8.1, Windows 10, macOS, Windows 7, Android"
P000111,dung_lượng_ổ_cứng,1TB
P000111,tốc_độ_ghi,1000 MB/s
P000112,loại_case,Mid Tower
P000112,hỗ_trợ_quạt,Cạnh: 120mm x 2 (tuỳ chọn)Sau: 120mm x 1 (tuỳ chọn)Nóc: 120mm x 3 (tùy chọn)Đáy: 120mm x 3 (tùy chọn)
P000112,số_khe_cắm_pci,5 khe cắm
P000112,kích_thước,460 x 285 x 368 mm
P000112,hãng_sản_xuất,XIGMATEK
P000113,hỗ_trợ_quạt,Trước: 3 x 120mm hoặc 2 x 140mm Mặt trên: 2 x 120mm hoặc 2 x 140mm Sau: 1 x 120mm
P000113,số_khe_cắm_pci,7 dọc + 2 ngang
P000113,kích_thước,453 x 230 x 466 mm
P000113,hãng_sản_xuất,Corsair
P000113,tính_năng_khác,Độ dài GPU tối đa 360 mm Độ dài PSU tối đa 180 mm (220mm nếu bỏ khung HDD) Chiều cao tối đa tản nhiệt CPU 170 mm
P000113,chất_liệu_2,Kim loại cao cấp Kính cường lực mặt hông trái
P000113,cổng_giao_tiếp,1 x USB 3.0 Type-A 1 x USB 3.1 Type-C 1 x Audio jack
P000114,hãng_sản_xuất,Corsair
P000114,dung_lượng,8GB
P000114,loại_ram,DDR4
P000114,bus_ram,3200MHz
P000114,hỗ_trợ,"DIMM (PC, Desktop)"
P000114,độ_trễ,16-20-20-38
P000114,điện_áp,1.2 - 1.35V
P000114,đèn_led,Không hỗ trợ LED
P000115,hãng_sản_xuất,Sandisk
P000115,kết_nối,USB-C (USB 3.2 Gen 2)
P000115,loại_ổ_cứng,SSD
P000115,tốc_độ_đọc,1000 MB/s
P000115,hỗ_trợ_hệ_điều_hành,Windows 10+ macOS 14 trở lên Được định dạng bằng exFAT để tương thích
P000115,dung_lượng_ổ_cứng,8TB
P000116,hãng_sản_xuất,Intel
P000116,chipset,Intel
P000116,socket,FCLGA1851
P000116,dòng_sản_phẩm,Core Ultra 5
P000116,số_nhân,10
P000116,số_luồng,10
P000116,tốc_độ_xử_lý,2.7 GHz - 4.9 GHz
P000116,cache,L1: 20 MBL2: 22 MB
P000116,phiên_bản_pci_express,5.0 và 4.0
P000116,chip_đồ_họa,Intel® Graphics
P000116,điện_năng_tiêu_thụ,65 W (Tối đa 121 W)
P000116,công_nghệ_hỗ_trợ,Intel® 64Intel® Thread DirectorCông Nghệ Intel® Speed ShiftCông nghệ theo dõi nhiệtCông nghệ Intel® Turbo Boost 2.0Công nghệ Intel SpeedStep® nâng caoIntel® Gaussian & Neural Accelerator 3.0
P000116,chip_ai,Intel AI Boost (13 TOPS)
P000116,tiến_trình_sản_xuất,TSMC N3B
P000117,hãng_sản_xuất,Kingston
P000117,dung_lượng,32GB
P000117,loại_ram,DDR5
P000117,bus_ram,5600MT/s
P000117,hỗ_trợ,SO-DIMM (Laptop)
P000117,độ_trễ,46-45-45
P000117,điện_áp,1.1 V
P000117,đèn_led,Không hỗ trợ LED
P000118,hãng_sản_xuất,Kingston
P000118,dung_lượng,32GB
P000118,loại_ram,DDR5
P000118,bus_ram,6000MHz
P000118,hỗ_trợ,"DIMM (PC, Desktop)"
P000118,độ_trễ,CL40
P000118,điện_áp,1.25V
P000118,đèn_led,Hỗ trợ LED
P000118,nhiệt_độ_hoạt_động,0°C ~ 85°C
P000119,hãng_sản_xuất,Sandisk
P000119,kết_nối,USB-C (USB 3.2 Gen 2)
P000119,loại_ổ_cứng,SSD
P000119,tốc_độ_đọc,2000 MB/s
P000119,hỗ_trợ_hệ_điều_hành,Windows 10+ macOS 14 trở lên Được định dạng bằng exFAT để tương thích
P000119,dung_lượng_ổ_cứng,2TB
P000119,tính_năng_khác,Khả năng chống rơi từ độ cao lên đến 3 mét Khả năng chống nước và bụi IP65
P000120,hãng_sản_xuất,Corsair
P000120,công_suất_nguồn,750 W
P000120,quạt_làm_mát,120 mm
P000120,tiêu_chuẩn_nguồn,80 Plus Bronze
P000121,hãng_sản_xuất,ADATA
P000121,loại_ổ_cứng,SSD
P000121,kết_nối_2,M2 PCIe
P000121,dung_lượng,500GB
P000121,tốc_độ_đọc,6.000 MB/s
